Date,date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,cp_rl_126,cp_score_126,cp_rl_21,cp_score_21
1996-06-27,1996-06-27,AAPL,0.184151602,0.184151602,0.0377358496945539,0.029024633317520806,0.00591918023925961,1.3001318322176545,-1.28454535989515,-0.6393326187545441,-1.0910619511537933,-1.2229840428523513,-2.3862364657183437,-1.7748857723302651,-1.727175224289472,3,27,26,6,1996,0.1904872818895239,0.6135918585844347,0.5351834574635719,0.7773616109887741
1996-06-28,1996-06-28,AAPL,0.187499813,0.187499813,0.018181818478016698,0.028866783250584963,0.007793692765485111,0.6298525997921247,-1.334025992339606,-0.6330144555776387,-1.0529200774118201,-1.195382607724885,-2.3808117113410923,-1.7590456097984517,-1.672493617408556,4,28,26,6,1996,0.3857252649497064,0.8696606682869257,0.1889030442407061,0.8407813446084079
1996-07-01,1996-07-01,AAPL,0.191964094,0.191964094,0.02380952241269707,0.02885631017701284,-0.007615206957967527,0.8251062684952672,-1.3387669661673252,-0.6848709387648327,-1.0210799069966707,-1.183078068079875,-2.3309112015302977,-1.7455977551100135,-1.6364488155001866,0,1,27,7,1996,0.3947863296951071,0.8747519253111347,0.2366900404882428,0.8450087415532993
1996-07-02,1996-07-02,AAPL,0.187499813,0.187499813,-0.02325581262087484,0.028588576284586997,-0.025575996167408285,-0.8134652243390231,-1.1565219612295479,-0.7051104952320572,-1.0791432031104708,-1.2083546787829935,-2.3075550110276812,-1.7314466473753625,-1.5942381132913377,1,2,27,7,1996,0.4044155354416608,0.876554481145549,0.2847723662226122,0.8910231120478884
1996-07-03,1996-07-03,AAPL,0.172990898,0.172990898,-0.07738095717460791,0.031000917797710623,0.0019664595054987417,-2.496086008793017,-1.4005401448503747,-0.858303170629691,-1.1096433406030008,-1.1943444835432533,-2.3622922396639208,-1.7105142119377714,-1.522941927143125,2,3,27,7,1996,0.4063632393856894,0.8967056458600837,0.3300362589000087,0.980996416362746
1996-07-05,1996-07-05,AAPL,0.174106969,0.174106969,0.006451616893739631,0.030584644377221106,-0.005941337418758743,0.2109430083334459,-1.5973620893276304,-0.7897155687459597,-1.2544193272228839,-1.2336802554358517,-2.383802281749484,-1.6951730110507468,-1.468585972138859,4,5,27,7,1996,0.8411708973181913,0.9895261323298414,0.3789117560997641,0.949691189218146
1996-07-08,1996-07-08,AAPL,0.170758758,0.170758758,-0.019230769562130434,0.030164460307218345,-0.002047405550411883,-0.6375307022326707,-1.5288923970542727,-0.8995987505224734,-1.32209019455707,-1.2669707007867503,-2.4026171847072995,-1.67970243472538,-1.4160687050993424,0,8,28,7,1996,0.6976988538560746,0.9795038286671138,0.4270235845032554,0.9763712998820564
1996-07-09,1996-07-09,AAPL,0.169642688,0.169642688,-0.006535945875174365,0.02966596488916409,-0.00419101282357189,-0.22031799402424665,-1.622055516804673,-1.1433940698966616,-1.2608041840617747,-1.2673087061579646,-2.4151790966692377,-1.6718704959944986,-1.3753314776554861,1,9,28,7,1996,0.4284004463617734,0.8689697411136318,0.4750085950168644,0.9747450391804192
1996-07-10,1996-07-10,AAPL,0.167410547,0.167410547,-0.013157896908589595,0.02919653538058206,-0.015103111899540814,-0.4506663800027659,-1.6652144740149932,-1.2032699315376871,-1.380875522258843,-1.296847786767447,-2.4229201475893967,-1.6656202868680303,-1.338640149746185,2,10,28,7,1996,0.4358810444358289,0.8643004617161222,0.522942787714891,0.9568855537606068
1996-07-11,1996-07-11,AAPL,0.159598055,0.159598055,-0.04666666551182108,0.029575608861150075,0.00335129295650021,-1.577876747386982,-1.8830051483932007,-1.3027748225232865,-1.4738170250927054,-1.3305096120951048,-2.451670450898554,-1.6573017235484737,-1.2955037263854035,3,11,28,7,1996,0.4410491666144643,0.8726455404535424,0.5703449181249176,0.9222863928971512
1996-07-12,1996-07-12,AAPL,0.16127216,0.16127216,0.010489507531905806,0.029285855131715288,-0.01563015417373281,0.3581765833617791,-1.9012355020304603,-1.254754078588156,-1.4199663521083095,-1.354031318570879,-2.4515227182996933,-1.6508482760793073,-1.2622308398259228,4,12,28,7,1996,0.45005166381420963,0.8683083015183445,0.6181129243022951,0.8835542160594979
1996-07-15,1996-07-15,AAPL,0.153459668,0.153459668,-0.048442905458697894,0.029708929666631207,-0.005782842012423174,-1.6305840029339231,-2.218472698042503,-1.4101524594118442,-1.4883475930316945,-1.3766211697335322,-2.478436008545904,-1.646477678350748,-1.2262595283223592,0,15,29,7,1996,0.4161769661917759,0.8334925301493517,0.3979138815495411,0.5051188545799283
1996-07-16,1996-07-16,AAPL,0.150669492,0.150669492,-0.01818181960357168,0.029262293544362623,0.0,-0.6213395261040434,-2.200197473191327,-1.497557531916846,-1.558000773726682,-1.3978824300316588,-2.500735559398518,-1.6448976871768914,-1.194896010463083,1,16,29,7,1996,0.46645040367741514,0.8698241300982951,0.3338670682849927,0.7378967980697453
1996-07-17,1996-07-17,AAPL,0.150669492,0.150669492,0.0,0.028829085034956316,0.07769200686583633,0.0,-2.1626759472610293,-1.4495136184075277,-1.5564512835252817,-1.374684290236815,-2.497985916927568,-1.6419141265179715,-1.167639581537423,2,17,29,7,1996,0.47590358858414517,0.8629769276074195,0.3829160178929236,0.792864575635619
1996-07-18,1996-07-18,AAPL,0.186383742,0.186383742,0.23703703733201675,0.05252634547528926,-0.0010772021475625785,4.512726617227341,-0.34239944004155537,-0.37553381286249643,-0.5874757023642928,-0.6673314476335694,-2.279528187435438,-1.6148317030709332,-1.1621762114216632,3,18,29,7,1996,0.4122136781018143,0.9999156811146082,0.0462418350931611,0.9999945104707724
1996-07-19,1996-07-19,AAPL,0.185267672,0.185267672,-0.005988022281471328,0.05166549802599421,-0.004406991848854783,-0.11589982696883332,-0.4337820790916484,-0.4195984015529818,-0.5266705894730092,-0.6409865069606321,-2.09131343666437,-1.5914981838999471,-1.157859878413556,4,19,29,7,1996,0.4200815912405045,0.999948585043964,0.0858218826457622,0.999974440565422
1996-07-22,1996-07-22,AAPL,0.180803391,0.180803391,-0.02409638417651183,0.05097649847192074,0.0022884205886509316,-0.4726959461482978,-0.4704126092123984,-0.47954379048194185,-0.5873118317352665,-0.6842568598454055,-1.9539027062796606,-1.5755762534168816,-1.153674667045101,0,22,30,7,1996,0.4277143005773803,0.9999786638272542,0.1389897661735327,0.9999267213682622
1996-07-23,1996-07-23,AAPL,0.183035531,0.183035531,0.012345675529946254,0.05020020059927089,0.0028693381414681505,0.24592880870132544,-0.4082773256670242,-0.43096103298798705,-0.6242790506185943,-0.6925714127718174,-1.8127888658829907,-1.5567140525556131,-1.1494029991680765,1,23,30,7,1996,0.436076743329562,0.9999711523738992,0.1877159135375504,0.999675236958724
1996-07-24,1996-07-24,AAPL,0.185825707,0.185825707,0.015243903654968527,0.04946242256854438,0.0017210471337243593,0.3081916101833412,-0.2850314749784692,-0.3610649325180674,-0.6387644434210119,-0.6894142811690191,-1.6639234866465034,-1.533818013839446,-1.1447539725043743,2,24,30,7,1996,0.44392130806773455,0.9999744330066692,0.2364977547095328,0.9987912104251728
1996-07-25,1996-07-25,AAPL,0.187499813,0.187499813,0.009009011869385741,0.048678001056767194,0.009243552935567157,0.18507357890229784,0.08150700486446973,-0.4031861440261157,-0.5596265936590412,-0.7135677715589057,-1.521560311604575,-1.5123091596317155,-1.142048526553667,3,25,30,7,1996,0.3247287408012144,0.9999834718903609,0.2833680696129314,0.9958888771062056
1996-07-26,1996-07-26,AAPL,0.196428375,0.196428375,0.04761904482539414,0.048652474042314126,0.002207005725692455,0.9787589585676324,0.47955366247753217,-0.28772810683172295,-0.5156948638210217,-0.6687307071932499,-1.3246297553515334,-1.4765575725344788,-1.138172066580767,4,26,30,7,1996,0.45974270329252936,0.9999887733331688,0.3332851448226392,0.9938475478294586
1996-07-29,1996-07-29,AAPL,0.198660516,0.198660516,0.011363638272729348,0.047885046743634696,-0.007760132828014481,0.23731079001692534,0.35904579277950216,-0.2657630564860643,-0.43915878874377556,-0.6650720562630226,-1.1323857884195871,-1.4389075462806253,-1.134137911011199,0,29,31,7,1996,0.0785106459571356,0.9999999909350944,0.3725101775994625,0.9944299142732336
1996-07-30,1996-07-30,AAPL,0.190848023,0.190848023,-0.03932584671228778,0.047654009966125545,0.005797829856125363,-0.825236884372212,0.08177164820372008,-0.325392030726093,-0.40640350630522754,-0.6723482857967937,-1.0242735933988962,-1.417339684544621,-1.131475173294309,1,30,31,7,1996,0.3485188645543563,0.9999935020255014,0.5337784425260214,0.962758335325902
1996-07-31,1996-07-31,AAPL,0.196428375,0.196428375,0.029239768441300384,0.0471610516315718,-0.006830399388744784,0.6199982279811149,0.10760647166004972,-0.260294646043996,-0.38463737876239595,-0.6735051591849873,-0.8818930948423284,-1.3866315539511211,-1.1280964337865256,2,31,31,7,1996,0.4836771075659701,0.9999979623830804,0.4759947683790285,0.9691104385353172
1996-08-01,1996-08-01,AAPL,0.189731953,0.189731953,-0.034090909727273244,0.04680483308058339,0.003562645659805508,-0.7283630232924724,0.05550348374974548,-0.2833449098246607,-0.477939611625142,-0.7103299554557245,-0.8111059644182017,-1.370371799301988,-1.1256897995436344,3,1,31,8,1996,0.49150441296184894,0.9999970912532992,0.5225098887970143,0.9645987958005764
1996-08-02,1996-08-02,AAPL,0.193080164,0.193080164,0.017647059164567658,0.04614336000204423,-0.005918417948767567,0.38243983888008726,0.5491891563707018,-0.257311771884763,-0.5032913770839635,-0.6980167234495448,-0.719427879422634,-1.3491087076127248,-1.1233284976778997,4,2,31,8,1996,0.3726540669576754,0.9999956661903188,0.4768726278197001,0.997115436270369
1996-08-05,1996-08-05,AAPL,0.187499813,0.187499813,-0.028901731200104086,0.045683123029719636,0.004924769255301316,-0.6326566417383891,0.36744405225821175,-0.4977620663130436,-0.5500308087624747,-0.7113240595876349,-0.6872743988525766,-1.3466389507499155,-1.1279750331851828,0,5,32,8,1996,0.5077519462671255,0.9999970880616136,0.5241251664096169,0.9969277485309532
1996-08-06,1996-08-06,AAPL,0.191964094,0.191964094,0.02380952241269707,0.04514188754598341,0.008518847743934195,0.5274374579140869,0.6003061726638648,-0.5581873664069004,-0.5412526326311163,-0.6895255746300084,-0.6233140351279624,-1.3442181564497326,-1.1402371062037941,1,6,32,8,1996,0.12657981805384969,0.99999990697357,0.5715013841239137,0.998711450993382
1996-08-07,1996-08-07,AAPL,0.199776586,0.199776586,0.04069767338885777,0.04498833753508168,-0.002346756780240463,0.9046271904829097,0.8616096936219514,-0.45801958811915594,-0.4118169362448247,-0.6737344858750299,-0.49824414996568966,-1.3237659163446203,-1.15008911733737,2,7,32,8,1996,0.24558957284160976,0.999999894148451,0.6227206531066475,0.999061460502962
1996-08-08,1996-08-08,AAPL,0.197544445,0.197544445,-0.011173186231143162,0.04430314733053551,0.009639913886503123,-0.25219847582797245,0.8866011109734565,-0.4354104400502363,-0.41479462576862136,-0.685998219836053,-0.40679713628837183,-1.3051710699187193,-1.1575156389560695,3,8,32,8,1996,0.4047439023296961,0.9999929625995628,0.680727412865573,0.9996398964993942
1996-08-09,1996-08-09,AAPL,0.206473008,0.206473008,0.045197742715569644,0.04428520963149789,-0.0011533481768210953,1.0206058205812967,1.4472544670902439,-0.4306539780609551,-0.33527777595914104,-0.6585859871695748,-0.24995470037718573,-1.2739942486144338,-1.170149241882858,4,9,32,8,1996,0.2618538322334145,0.9999998680492856,0.715078593526782,0.9997462847862886
1996-08-12,1996-08-12,AAPL,0.205356938,0.205356938,-0.005405403886981852,0.043576469831404514,-0.004713908888580713,-0.12404409783296184,1.3688868870997017,-0.43401339992346055,-0.38726235042538826,-0.6790563468294385,-0.12334883047550589,-1.246190921286446,-1.1833145527869935,0,12,33,8,1996,0.4204161987730397,0.9999836183604344,0.7641639516048035,0.9998553541674046
1996-08-13,1996-08-13,AAPL,0.200892656,0.200892656,-0.02173913403402994,0.043072455595701366,0.0024375241139245464,-0.5047108118952824,1.5659466061648262,-0.5318233584447786,-0.4136614892528471,-0.7156984491250543,-0.05492873973692948,-1.238876449090156,-1.2059773433923586,1,13,33,8,1996,0.4283982730628323,0.9999778442442786,0.8235917085094441,0.999947902772869
1996-08-14,1996-08-14,AAPL,0.203124797,0.203124797,0.01111111299160683,0.042395751419781996,-0.004898433655626137,0.26208081280574613,1.7919756669332554,-0.5995568512781401,-0.3708213425646694,-0.7262341085525156,0.026398875263518803,-1.2422368104325616,-1.244412640705007,2,14,33,8,1996,0.4363991863228334,0.9999627397482158,0.8587891129092484,0.9999686696950532
1996-08-15,1996-08-15,AAPL,0.198660516,0.198660516,-0.021978020733726455,0.04191297340494988,0.002533100308473644,-0.5243727406638937,1.6583514450724777,-0.6488607044568542,-0.4364917763005662,-0.7535916406750144,0.055255165128457934,-1.263920902528926,-1.290462449313082,3,15,33,8,1996,0.44404834203413385,0.9999452679498132,0.9228296642809471,0.999987175414909
1996-08-16,1996-08-16,AAPL,0.200892656,0.200892656,0.011235951888899809,0.04126097679628915,0.011450422102250137,0.2723142485058746,0.41169702364045274,-0.5664763787478291,-0.39256586846906333,-0.7612351038413344,0.1036143757686982,-1.2719882262232851,-1.329050228649658,4,16,33,8,1996,0.4522618857101446,0.9999147468312164,0.99253463491183,0.9999976960691334
1996-08-19,1996-08-19,AAPL,0.210937289,0.210937289,0.05000000099555657,0.041508683421191496,-0.0012044536843389103,1.2045672585710099,0.7284020150693745,-0.46852453304252073,-0.39779218230108254,-0.7050662289074683,0.25372857310477276,-1.2521748190212472,-1.369177538389429,0,19,34,8,1996,0.3093389616756754,0.9999977574492126,0.4138171612940347,0.5029715236888195
1996-08-20,1996-08-20,AAPL,0.209821219,0.209821219,-0.005291003811090045,0.04084934195293815,-0.004921619574319383,-0.12952482361125237,0.8573607911653887,-0.4121762116928206,-0.4508970503327372,-0.7322857096757469,0.37317758800941186,-1.2272222782604127,-1.4006554960610977,1,20,34,8,1996,0.46811973750860914,0.9999554575159836,0.3014962104176729,0.5374027680778529
1996-08-21,1996-08-21,AAPL,0.205356938,0.205356938,-0.021276594527839476,0.040403744295036084,0.002542034408309066,-0.5265995738531953,0.6586503114622755,-0.3664106820747142,-0.5074086893782993,-0.7709908720278625,0.424261488517562,-1.2088016257027896,-1.4227474714011044,2,21,34,8,1996,0.47604475979087224,0.9999411290909744,0.3497857771312846,0.5280486535889402
1996-08-22,1996-08-22,AAPL,0.207589078,0.207589078,0.010869562147445055,0.03976856115520353,0.006387166019776073,0.27332047807877063,0.642644575504859,-0.36206104566800135,-0.4967670942001902,-0.7790247773343668,0.49413134791895325,-1.1865687635192166,-1.4480680019063439,3,22,34,8,1996,0.48401437183997587,0.9999041410332528,0.3825557912400979,0.615019790633362
1996-08-23,1996-08-23,AAPL,0.21316943,0.21316943,0.026881722553823373,0.0393618165201327,0.0025136937321452667,0.682939074726746,0.7589860085078269,-0.34400808682278056,-0.431558927061722,-0.7465485236151181,0.6214092342288839,-1.1488613643145476,-1.4782631903138903,4,23,34,8,1996,0.49195628495427834,0.9998531500577262,0.4290014061119737,0.6387666479316879
1996-08-26,1996-08-26,AAPL,0.21540157,0.21540157,0.010471201241191164,0.03873443233516987,0.0074258188386198895,0.270333153473985,0.5441634943360559,-0.27747418690600867,-0.36156347986055365,-0.7138731377134049,0.7535970131738551,-1.095143003644088,-1.4994417723616944,0,26,35,8,1996,0.34854949192615475,0.9999903567204762,0.0355294610128458,0.8293633745096705
1996-08-27,1996-08-27,AAPL,0.221958483,0.221958483,0.030440414152970385,0.03840602294665818,0.00015464010268078984,0.7925948019988645,0.6663424513452715,-0.0020605728905461586,-0.2416262748275578,-0.6947136353669907,0.9206297018122336,-0.9874965251957216,-1.4791053068819793,1,27,35,8,1996,0.354993166964669,0.999987171143094,0.1429870118862969,0.6931934507921499
1996-08-28,1996-08-28,AAPL,0.222097992,0.222097992,0.0006285364637312885,0.03777641085735589,-0.0037708432732161345,0.016638331950185752,0.9458702910875856,-0.0817426857011275,-0.2251078581899075,-0.7112319812569631,1.059512335079498,-0.8902913351171211,-1.4693978876891516,2,28,35,8,1996,0.5157226134181815,0.9997037164106214,0.5721528505337119,0.7395598014148046
1996-08-29,1996-08-29,AAPL,0.218749781,0.218749781,-0.015075377178556337,0.03730985218655511,-0.002584290097192363,-0.4040588824414819,0.6646364377187525,-0.21004060556030293,-0.21101160538658262,-0.7264060880492886,1.1432598721685914,-0.8221869194457212,-1.4814668057476896,3,29,35,8,1996,0.5237173430674836,0.9995369606550832,0.633029400429266,0.6439905983033332
1996-08-30,1996-08-30,AAPL,0.216517641,0.216517641,-0.010204078787169113,0.036774260187764245,-0.00132448053763892,-0.2774788326146742,0.837739005510821,-0.06921186584018274,-0.18457440205926465,-0.7455387735208826,1.1659868515839322,-0.754539748247594,-1.4740426663193866,4,30,35,8,1996,0.38079045523898364,0.999959122522756,0.6803313984793411,0.6830385261288083
1996-09-03,1996-09-03,AAPL,0.21540157,0.21540157,-0.005154642341591131,0.03619562502961821,0.0,-0.14241064596544975,0.6969765397437125,-0.008994200384664754,-0.23110484640725448,-0.7751684789871597,1.1599027855274193,-0.6922008154597632,-1.461907660718775,1,3,36,9,1996,0.38832291630966853,0.9999392996416854,0.6205417742255686,0.6532416827660961
1996-09-04,1996-09-04,AAPL,0.21540157,0.21540157,0.0,0.0356005635828642,-0.013752346374198976,0.0,0.9121456525525629,-0.14085322839211492,-0.1970869044571053,-0.7937330510449738,1.158050823279003,-0.6390552258049756,-1.4641492497685948,2,4,36,9,1996,0.30935849621293043,0.9995100419206036,0.1208717534899452,0.8548789676825834
1996-09-05,1996-09-05,AAPL,0.204240867,0.204240867,-0.05181347099744904,0.036349759403070524,0.0014204914571779158,-1.425414413969196,0.3839308710555602,-0.19652561273643068,-0.278908020311965,-0.8471361435810337,1.021907005223656,-0.643173386662603,-1.475686077275762,3,5,36,9,1996,0.4046537642870936,0.9999070229469156,9.92017867030795e-06,0.8273152932423931
1996-09-06,1996-09-06,AAPL,0.205356938,0.205356938,0.00546448424545698,0.03575867089127133,-0.011488988843531864,0.15281564189207206,0.17046137673332418,-0.19874966955863752,-0.28746253949059264,-0.8562184503867633,0.9174226158470897,-0.6422477354314882,-1.4880483854851194,4,6,36,9,1996,0.41257457434452743,0.9998497726018468,0.5722300230202,0.6496332330275131
1996-09-09,1996-09-09,AAPL,0.196428375,0.196428375,-0.04347826319849002,0.03606171833287458,-0.005955138562007674,-1.20566254766774,-0.034187752278686714,-0.3077335977150873,-0.369964166887887,-0.8783549505328597,0.72328584689284,-0.6883130236031991,-1.5105591904728641,0,9,37,9,1996,0.42055465965756866,0.999822151357701,0.1407505463356366,0.7929681633602184
1996-09-10,1996-09-10,AAPL,0.191964094,0.191964094,-0.022727271454544118,0.03568962203028766,-0.0046178716237709125,-0.6368033664031756,-0.42965515386231223,-0.3677193965743823,-0.41703434173123505,-0.8812419504592803,0.504147330877433,-0.7554344867586703,-1.5366292425230714,1,10,37,9,1996,0.4285578340669121,0.9997299457350504,0.2493813908668233,0.72939858412956
1996-09-11,1996-09-11,AAPL,0.188615883,0.188615883,-0.01744186076798293,0.03522028615909218,-0.009524949063762361,-0.4952220061244529,-0.5050924949846676,-0.4609726149362267,-0.45431423600836845,-0.8969248821378575,0.2781627144541051,-0.8393862712843053,-1.5698533785143793,2,11,37,9,1996,0.4364755370742141,0.9995743532836956,0.2911900731191963,0.6486677286323952
1996-09-12,1996-09-12,AAPL,0.181919461,0.181919461,-0.03550295920731128,0.03516425012382344,0.008242748746033571,-1.0096321998135933,-0.5860914714462037,-0.6183595309013131,-0.5190495217329875,-0.8789173609135452,0.005108312657537058,-0.9580749986575595,-1.6132799362881884,3,12,37,9,1996,0.444358219563866,0.9994245322999276,0.3269984896863726,0.681909368706955
1996-09-13,1996-09-13,AAPL,0.187499813,0.187499813,0.030674849020138506,0.035103499105140136,0.017624790626961692,0.8738402097256125,-0.4781856957662326,-0.4404315220990698,-0.47814385379833685,-0.7440710101769304,-0.16158814006753042,-1.0336263415579712,-1.642514301624976,4,13,37,9,1996,0.4519859531398493,0.9991908779022772,0.523744721775713,0.6495082217402929
1996-09-16,1996-09-16,AAPL,0.199776586,0.199776586,0.0654761879682515,0.03657399468961731,0.00721664925984228,1.790238898537353,0.033519523049048774,-0.1822617428649083,-0.34963692680252884,-0.6719310549983037,-0.15428469817189647,-1.02969346673525,-1.6523764895688766,0,16,38,9,1996,0.4600789244139086,0.9993094112218062,0.3766219806658618,0.9138471378477468
1996-09-17,1996-09-17,AAPL,0.205356938,0.205356938,0.02793296307506221,0.0363066513198442,0.005657791478715678,0.7693621432884622,0.13356470768081694,0.03813310868752845,-0.26204988820065017,-0.6491706679556895,-0.07898691671317727,-0.982763242700183,-1.6404646863893004,1,17,38,9,1996,0.4679165225381569,0.999043626074263,0.4251915366404925,0.9082403520289464
1996-09-18,1996-09-18,AAPL,0.209821219,0.209821219,0.02173912916445997,0.035893873242444155,-0.00140027418257444,0.6056501347074926,-0.032166818027355465,0.05691921927559107,-0.17201687700080914,-0.6289282224592154,0.03779841017874701,-0.910125833873636,-1.6209476115654937,2,18,38,9,1996,0.4759740676911045,0.9986326418504274,0.4687064206927863,0.8174307582003273
1996-09-19,1996-09-19,AAPL,0.208705148,0.208705148,-0.005319152206431532,0.03532508416368333,-0.005721713986887645,-0.15057719839490133,-0.032858638551381825,0.0979817275377617,-0.17565621379476912,-0.6566762567767565,0.12126926693968182,-0.8467626184223168,-1.6008421717326147,3,19,38,9,1996,0.436486937376981,0.9943142924672208,0.5188907071205254,0.9616826672654282
1996-09-20,1996-09-20,AAPL,0.204240867,0.204240867,-0.021390373178528432,0.034989264133264725,-0.0059028949917278506,-0.6113410415565825,-0.03389518333144945,0.03978745996991817,-0.25084986539786774,-0.689185427576746,0.13725331414144587,-0.8145391967444546,-1.5900281574920008,4,20,38,9,1996,0.4917818861230198,0.997229343655492,0.5658022172804716,0.9342068232413192
1996-09-23,1996-09-23,AAPL,0.199776586,0.199776586,-0.02185792229328909,0.0346551091408029,0.001523247819172222,-0.6307272674998904,-0.23697807500528464,0.020424071850370054,-0.17405623225724975,-0.7336080298753724,0.0969410349832023,-0.8095377816011579,-1.585412367156613,0,23,39,9,1996,0.4997059720189594,0.9961626102562906,0.6087566301174709,0.9466612404580492
1996-09-24,1996-09-24,AAPL,0.200892656,0.200892656,0.005586590612775888,0.03409566853331325,-0.0015396398815623559,0.16385044942930205,-0.36859588247823977,0.3359215077513412,-0.15047863889376034,-0.7353198540213883,0.07602320872248557,-0.7979749288737972,-1.5808246688485978,1,24,39,9,1996,0.46031508638858604,0.9914339651135344,0.6577125605134435,0.9019139338577052
1996-09-25,1996-09-25,AAPL,0.199776586,0.199776586,-0.005555554006911989,0.03354932668980173,0.0,-0.16559360664012246,-0.47182099364786234,0.4723661653066805,-0.3023481965448995,-0.7186888423208168,0.04507240284183457,-0.7965704544080774,-1.5856031719740507,2,25,39,9,1996,0.4298874529435222,0.987592253083586,0.3840331515115763,0.9398290103991211
1996-09-26,1996-09-26,AAPL,0.199776586,0.199776586,0.0,0.03299478234807097,-0.0007999495020913453,0.0,-0.6609551961936226,0.32398771091757295,-0.20232822854707497,-0.7775935138199745,0.01854683027993875,-0.7908585402377887,-1.5832416900487778,3,26,39,9,1996,0.43737988539199013,0.992588004701784,0.4316027142640017,0.9262799870259502
1996-09-27,1996-09-27,AAPL,0.199218551,0.199218551,-0.002793295306387944,0.03245392493895045,-0.001631119605772093,-0.08606956821532226,-0.692666051128101,0.24262888569536073,-0.25145335686188697,-0.7783665114078164,-0.010516277882026531,-0.786683144032493,-1.5794637638050737,4,27,39,9,1996,0.5314773589473801,0.997602713621291,0.7864228153837952,0.9923821554885628
1996-09-30,1996-09-30,AAPL,0.19810248,0.19810248,-0.005602244341190832,0.03193407305202185,0.032506704796051174,-0.17543156277198205,-0.6449880975309061,0.12615649136718315,-0.3623899370755133,-0.8093677182999571,-0.048155739758104985,-0.7874014997628237,-1.5756382440129877,0,30,40,9,1996,0.69038359242468,0.9852855444943652,0.8251509554861947,0.9983468731641756
1996-10-01,1996-10-01,AAPL,0.219865852,0.219865852,0.1098591597641787,0.037093910911514635,-0.01034456298789529,2.9616494207429716,0.09097189893116342,0.5862944929187199,-0.03602494853402979,-0.5867646571859585,0.1776434930169158,-0.6527781593655405,-1.5220129528983855,1,1,40,10,1996,0.5472990872697697,0.9991002901222148,0.0359524824856353,0.9963575188259948
1996-10-02,1996-10-02,AAPL,0.210937289,0.210937289,-0.04060913924914544,0.03733267445519057,-0.013391834591831795,-1.0877639987429115,-0.1211445575258828,0.7402660739227089,-0.09108027136070306,-0.5914496914321157,0.26156835130501194,-0.5933346860155797,-1.5138124319572686,2,2,40,10,1996,0.4669638415954133,0.9971932926369972,0.0867101755739094,0.9961953667632494
1996-10-03,1996-10-03,AAPL,0.199776586,0.199776586,-0.052910052333136726,0.038021389365407915,0.0048593480764053685,-1.391586504760255,-0.4163255714532244,0.48854545401967536,-0.1699642028221697,-0.6411613552708038,0.20031027308785115,-0.6036865514309637,-1.527583342198952,3,3,40,10,1996,0.21076365866940164,0.9367322511507784,0.1351807954471973,0.9944590926253974
1996-10-04,1996-10-04,AAPL,0.203682832,0.203682832,0.019553072150306994,0.03755244378733762,0.003446910111039498,0.5206870759473751,-0.015877091269883264,0.6468775846237902,-0.1520729347562632,-0.6051912449393942,0.19504920727795885,-0.5931372436489137,-1.5429907805807404,4,4,40,10,1996,0.5238643286953784,0.9962232453269806,0.1837639743183401,0.990480564917554
1996-10-07,1996-10-07,AAPL,0.206473008,0.206473008,0.013698631213061807,0.037002829746581714,0.0013803340484613998,0.3702049628873931,0.03205069633659004,0.7392054067295316,-0.26622221214723957,-0.5715460170597987,0.22463128474732103,-0.5678281363212959,-1.5579927407161398,0,7,41,10,1996,0.4926943463475644,0.9943410251991384,0.2347128904960278,0.9961880512942496
1996-10-08,1996-10-08,AAPL,0.207589078,0.207589078,0.005405403886981741,0.036398466669930005,-0.00279141771253848,0.1485063625344231,0.34063917408877054,0.8307261375655292,-0.2588755214311414,-0.5706564741014986,0.26502473114917696,-0.5399514792662331,-1.5800620352207793,1,8,41,10,1996,0.5870596998676579,0.9992809455246796,0.2807237946123158,0.9959306576046384
1996-10-09,1996-10-09,AAPL,0.205356938,0.205356938,-0.010752685167762177,0.035864143503677656,0.013603049129922214,-0.29981714652294855,0.4245048883644889,1.0072031650783546,-0.2652831767285769,-0.5980791541144871,0.2772150618312333,-0.5384604821204004,-1.6412102086750642,2,9,41,10,1996,0.5084116497764337,0.995858872535437,0.3286609912952588,0.9926766752715444
1996-10-10,1996-10-10,AAPL,0.215959605,0.215959605,0.05163042993950362,0.03642081416265775,0.0006703954087179168,1.4176077917676064,0.8686004931587614,1.1730278040130695,-0.1258995666680712,-0.5449060569634037,0.4308942576548576,-0.46602729357718997,-1.6781686162393843,3,10,41,10,1996,0.8904448094036355,0.9993808625663456,0.3819122011943385,0.9781597470339528
1996-10-11,1996-10-11,AAPL,0.216517641,0.216517641,0.002583983240754817,0.03581878627114774,0.010878483442755644,0.07214044666935662,1.1586535063793386,1.4453219942507496,-0.14488314474076402,-0.5740163044151272,0.5964952544336788,-0.4047330724030947,-1.774281151791947,4,11,41,10,1996,0.6108825102142397,0.9976939771762814,0.4278073493768651,0.8681658833054215
1996-10-14,1996-10-14,AAPL,0.225446203,0.225446203,0.04123711102136007,0.03589896124311735,0.0,1.1486992824692432,1.2302067268263146,1.7417622681421947,-0.059942180565313585,-0.5282496972858229,0.908430000016718,-0.2794116365829544,-1.8890824753489053,0,14,42,10,1996,0.7696662555614827,0.9850745601931372,0.4818532504538585,0.9843354949067048
